anon_school,anon_class,anon_pid,p_D,p_A,p_S
SCH_006,CLS_0098,P002922,0.12314755327272033,0.3877231444616167,0.12885699764147174
SCH_006,CLS_0098,P006349,0.3872327680233002,0.6771134483447997,0.40604314667186914
SCH_006,CLS_0098,P006486,0.4335911168771283,0.700568247248221,0.41127518229043025
SCH_006,CLS_0098,P007311,0.46239674536767633,0.7072582917889985,0.4384348551580958
SCH_006,CLS_0098,P006630,0.36710088900981985,0.6532270994918579,0.3585097629965138
SCH_006,CLS_0006,P000617,0.036276910839930475,0.22363071511565466,0.04705317621312592
SCH_006,CLS_0006,P004788,0.6887496419737877,0.8482524897684834,0.6757818731898755
SCH_006,CLS_0006,P001155,0.2237649190351769,0.5264379466731806,0.23764041751517442
SCH_006,CLS_0006,P002676,0.3385750603676345,0.6221686607273004,0.31883123061422675
SCH_006,CLS_0031,P007646,0.3681849815620704,0.6520841703504838,0.34435365923544775
SCH_006,CLS_0031,P003121,0.2682842844122407,0.5701206732201352,0.24417796579755874
SCH_006,CLS_0031,P006323,0.13363612641890701,0.42778672674883117,0.12995886509640012
SCH_006,CLS_0031,P004906,0.23420818822313189,0.5239483066581547,0.22725255013236215
SCH_006,CLS_0234,P005844,0.4864572553942602,0.7454033871976695,0.4891746929115013
SCH_006,CLS_0234,P005365,0.45029696038023703,0.7070919615016374,0.4292306694456372
SCH_006,CLS_0234,P002438,0.16872451119919624,0.4628765758004842,0.15709465001416423
SCH_006,CLS_0026,P004818,0.580589116149342,0.7923587399406344,0.5567427749194027
SCH_006,CLS_0026,P001381,0.2919484514228127,0.5750369234923323,0.2866912502579141
SCH_006,CLS_0026,P003204,0.059477440765466356,0.26579541711728755,0.0684893267357517
SCH_006,CLS_0026,P006752,0.3332852408417554,0.6184711233792123,0.3236537432485585
SCH_006,CLS_0026,P005388,0.16685362505113457,0.46127700134708083,0.1748035251985163
SCH_006,CLS_0026,P000607,0.21154061098563634,0.5135809168840675,0.21149830131575834
SCH_006,CLS_0002,P004383,0.4626590554527422,0.7278218211250717,0.46105514915551726
SCH_006,CLS_0002,P007249,0.13860326963330238,0.4276679196272186,0.141248657674703
SCH_006,CLS_0103,P004570,0.27883941007637764,0.5688653057970803,0.2515350932973398
SCH_006,CLS_0103,P003284,0.37175695420930194,0.6557635797893736,0.34337954084959377
SCH_006,CLS_0103,P007633,0.4568750089372611,0.7063442983794704,0.42881220271753284
SCH_006,CLS_0103,P005081,0.04126504391199168,0.2346150491790225,0.054026046939562346
SCH_006,CLS_0103,P005529,0.14877353793913387,0.434293034155281,0.15556351950867908
SCH_006,CLS_0103,P004727,0.2922840686966943,0.5734888512258793,0.27934898405277586
SCH_006,CLS_0103,P001006,0.039024104117149044,0.23523952156873376,0.04837253596403615
SCH_006,CLS_0103,P003381,0.5778883664375777,0.79720811677357,0.5878878067852044
SCH_006,CLS_0114,P003218,0.056088698506188236,0.28157474508921065,0.07042005918446646
SCH_006,CLS_0114,P001280,0.170006240175165,0.45152247602845796,0.15444398559199707
SCH_006,CLS_0114,P001318,0.6715686325523669,0.8453567157234658,0.6709631511120607
SCH_006,CLS_0114,P006188,0.15250733600285038,0.4354351084914401,0.16000844597069017
SCH_006,CLS_0114,P005293,0.6187658774393491,0.8074301849596176,0.5926496129690089
SCH_006,CLS_0114,P004497,0.07505595213766751,0.3062617905866103,0.0820630405787867
SCH_006,CLS_0027,P005371,0.05771814337032524,0.2848528698015642,0.06099961290926249
SCH_006,CLS_0027,P000104,0.06551969037379739,0.28396789308826903,0.0737089963314884
SCH_006,CLS_0027,P005047,0.3465478751192104,0.635713636405955,0.337570527716583
SCH_006,CLS_0027,P004912,0.3007297502587103,0.5914225097261766,0.26390431759709343
SCH_006,CLS_0027,P003679,0.4764192712049901,0.7276784657263791,0.4641206204319923
SCH_006,CLS_0027,P005513,0.29094426055481476,0.5731915816211537,0.2712323433759896
SCH_006,CLS_0027,P006296,0.506463284466167,0.748946578974512,0.49730085968142107
SCH_006,CLS_0027,P003773,0.30297564573546615,0.5908910455466008,0.2896401863977671
SCH_006,CLS_0027,P005978,0.2578285955525171,0.5379383332711033,0.24292963681696772
SCH_006,CLS_0027,P006823,0.07176975544285119,0.3143147710439515,0.09074187738198138
SCH_006,CLS_0027,P000720,0.16243057270494343,0.4509160084412812,0.154762621058545
SCH_006,CLS_0020,P002758,0.08161234373754454,0.3338563167821985,0.09480074290149176
SCH_006,CLS_0020,P005595,0.4751568429411483,0.7296372893001649,0.45588847703407787
SCH_006,CLS_0020,P005263,0.05703642835938332,0.2811168544524048,0.06773589401734748
SCH_006,CLS_0020,P004091,0.3330864647658284,0.6188215406333377,0.3201463946039014
SCH_010,CLS_0236,P002088,0.40868824769060985,0.688116060403764,0.3992730469567562
SCH_010,CLS_0236,P002684,0.2865640962426686,0.5979013959958619,0.2830980449284229
SCH_010,CLS_0236,P006439,0.12774054527841178,0.40215635572953023,0.125556461343181
SCH_010,CLS_0236,P004854,0.09354239481274514,0.33621127703707293,0.10166574939121707
SCH_010,CLS_0236,P001514,0.27582927600957846,0.5591498430730293,0.2970648884731286
SCH_010,CLS_0236,P000073,0.10375943861980859,0.37256410909070486,0.10763285152480354
SCH_010,CLS_0236,P006765,0.2910921046307375,0.582456936661859,0.2980005942129337
SCH_010,CLS_0236,P005952,0.48259649687637635,0.7191551717097655,0.4566369804567243
SCH_010,CLS_0193,P002480,0.21515283954271044,0.5054888064584011,0.2004167505560022
SCH_010,CLS_0193,P003216,0.17059456053165176,0.4508160424514404,0.16732910753028454
SCH_010,CLS_0193,P000402,0.4123956867318174,0.6824433320778461,0.40161344268023863
SCH_010,CLS_0193,P000590,0.46243895190133505,0.7210660664762762,0.4394956132637454
SCH_010,CLS_0193,P007259,0.13802549662492392,0.39733318545788293,0.1385052060845329
SCH_010,CLS_0193,P005552,0.05744036686065098,0.2753702091602346,0.06339678456887433
SCH_010,CLS_0193,P000302,0.12697015437413012,0.4108316693789312,0.1432367229517578
SCH_010,CLS_0190,P005903,0.5662043407282616,0.7854870599127595,0.559798008871244
SCH_010,CLS_0190,P002463,0.46406720960123976,0.7263926108344564,0.46171844192113654
SCH_010,CLS_0190,P000487,0.07745727866590606,0.3138832075450055,0.08123227266569967
SCH_010,CLS_0190,P000602,0.31893891229590393,0.6132109128924376,0.3097856108372863
SCH_010,CLS_0190,P006849,0.0804164176458544,0.3191356683670025,0.08598917652726555
SCH_010,CLS_0190,P000644,0.23904479686627333,0.5226657328933363,0.2250960278854084
SCH_010,CLS_0190,P004010,0.27109616032421086,0.5539716741776319,0.24981063663743552
SCH_010,CLS_0190,P000631,0.19105269901779431,0.46789932122373773,0.17542557418550941
SCH_010,CLS_0190,P007059,0.09377044848127367,0.3387927570581177,0.09736343926206124
SCH_010,CLS_0190,P007632,0.35260745696891155,0.6356335539788519,0.341093100827676
SCH_010,CLS_0190,P005842,0.3400478125030988,0.6331148240657462,0.33787008408075764
SCH_010,CLS_0190,P000404,0.30991418172920016,0.5898191331118112,0.30218077524433884
SCH_010,CLS_0190,P007271,0.3796466423125421,0.6609238364680059,0.3687167181495486
SCH_010,CLS_0190,P002619,0.07393960906220878,0.30900105705404646,0.07960447534668413
SCH_010,CLS_0190,P004985,0.2485904592236514,0.5246987161016149,0.23660884758871864
SCH_010,CLS_0190,P001953,0.12529768145266804,0.39455446032619185,0.12059389478794261
SCH_010,CLS_0190,P001424,0.06100043250906714,0.30379451683551584,0.0595330167390394
SCH_010,CLS_0045,P006941,0.1376523676594078,0.41383531573627286,0.13666827241669283
SCH_010,CLS_0045,P004501,0.29757962067609556,0.5822346163915438,0.28861499283279557
SCH_010,CLS_0045,P007334,0.4694610866847935,0.7176241956005878,0.44755652210839186
SCH_010,CLS_0045,P000359,0.672350781954961,0.8449843789713153,0.6658100500011449
SCH_010,CLS_0045,P003602,0.28876837830623103,0.5746665411424039,0.26740872930968757
SCH_010,CLS_0045,P003729,0.38885872033383156,0.6596028208600059,0.3728290377174247
SCH_010,CLS_0045,P000070,0.2696668180517716,0.551678230999579,0.2547215630587018
SCH_010,CLS_0045,P000580,0.4503256611449612,0.7152318594988286,0.44123214549608303
SCH_010,CLS_0045,P003812,0.24236556163075929,0.5210087763421476,0.21538507771958737
SCH_010,CLS_0045,P005911,0.5225207197621995,0.7589059807610062,0.5109533264499301
SCH_010,CLS_0045,P002188,0.1423182491141421,0.4280874464078706,0.13956656637356576
SCH_010,CLS_0045,P007678,0.13418823912238548,0.39729548449754,0.1293792602145869
SCH_010,CLS_0045,P001491,0.38803468412539366,0.6692005391474668,0.3747519742207501
SCH_010,CLS_0045,P006236,0.21140093698088055,0.5043892867841718,0.20906204146702173
SCH_010,CLS_0172,P001029,0.25008550549870573,0.5360081795009702,0.2386237332565152
SCH_010,CLS_0172,P005056,0.17274026100156228,0.45703862932219713,0.16857741232743198
SCH_010,CLS_0172,P007333,0.3494417338775819,0.6419390919934593,0.34154952451745435
SCH_010,CLS_0172,P002603,0.5531085789858585,0.7750951367527734,0.5470966675135812
SCH_010,CLS_0172,P004040,0.21688958485455345,0.5203824670949896,0.2089026811347742
SCH_010,CLS_0172,P002146,0.055667044679184416,0.2805556094887889,0.058674851719354694
SCH_010,CLS_0172,P002990,0.18404009399574928,0.45284722753916373,0.16812561345053761
SCH_010,CLS_0172,P007062,0.5070866032245676,0.7428424698185335,0.47962202296390977
SCH_010,CLS_0172,P005242,0.4878668979145755,0.7378632396505446,0.48004297971474363
SCH_010,CLS_0215,P006798,0.22981096872516327,0.5026126450672388,0.22868396483157716
SCH_010,CLS_0215,P005763,0.06593730866287041,0.3036463440309862,0.06993400988684759
SCH_010,CLS_0215,P000778,0.308693662134905,0.5907204419919616,0.29262366170545023
SCH_010,CLS_0215,P006517,0.29499628352903307,0.5813252597114191,0.27233637386255377
SCH_010,CLS_0215,P004054,0.29393402028638,0.5875818381654815,0.2728273391321233
SCH_010,CLS_0215,P006497,0.14169010830313328,0.39701209506189866,0.1446298662864066
SCH_010,CLS_0215,P005025,0.20358533119797892,0.4674712076631589,0.2010884995919714
SCH_010,CLS_0215,P004421,0.10899670384998376,0.3682820186263309,0.11022127138380151
SCH_010,CLS_0215,P001404,0.08778165084155769,0.33133424168735914,0.08990600611651008
SCH_010,CLS_0215,P005164,0.09936324228160598,0.35366280411367557,0.10295613484998048
SCH_010,CLS_0150,P000515,0.4136160274862506,0.6763412258140891,0.38915422391557747
SCH_010,CLS_0150,P000973,0.2310896485207283,0.5026634082697352,0.22268969786663892
SCH_010,CLS_0150,P003606,0.24278140929439976,0.5360152910336519,0.21888131826027932
SCH_010,CLS_0150,P001537,0.06273292160189192,0.29345309183495405,0.0683850796201444
SCH_010,CLS_0150,P003451,0.3465791958304062,0.6225142943158632,0.3298421689470064
SCH_010,CLS_0150,P002962,0.2794515744765215,0.5620080052696429,0.2629602852124902
SCH_010,CLS_0150,P005324,0.340622809550882,0.6201540033883935,0.3150938029309973
SCH_010,CLS_0150,P006828,0.2572250272885884,0.5341240438381051,0.22745985863407692
SCH_010,CLS_0150,P001481,0.10535545246136074,0.37470470491886987,0.10779042679653686
SCH_010,CLS_0150,P001650,0.029034486373848572,0.20982668726522058,0.03839256132156912
SCH_010,CLS_0150,P000817,0.054125076455665624,0.2809934489257533,0.05638952157843839
SCH_010,CLS_0150,P005209,0.04884473271656421,0.2696550665772026,0.049877924063605604
SCH_010,CLS_0150,P003708,0.051719174758327734,0.2672658545174559,0.06466188333271113
SCH_010,CLS_0163,P003404,0.26959422677958333,0.5712206817163942,0.24998667908349065
SCH_010,CLS_0163,P001066,0.2946160268867956,0.5885214395358725,0.28755168884246207
SCH_010,CLS_0143,P007706,0.6438287623538109,0.8280133001329952,0.635074778454362
SCH_010,CLS_0143,P002909,0.5097837227297982,0.7466214945095687,0.4924067541090813
SCH_010,CLS_0143,P006684,0.5597014658550548,0.7783553570951312,0.5409323233841717
SCH_010,CLS_0143,P003034,0.49406818207507874,0.728316167435252,0.4658552618951139
SCH_010,CLS_0143,P002878,0.3813211206646121,0.6587035518094435,0.3659255913908188
SCH_010,CLS_0065,P002993,0.4619731900256703,0.7251844591129885,0.4644480520375911
SCH_010,CLS_0065,P002952,0.37997315787063635,0.6689079805040383,0.3871612264720067
SCH_010,CLS_0065,P002342,0.20045086771919765,0.4562353690563309,0.19367348115095845
SCH_010,CLS_0202,P004292,0.49420564011363166,0.738519304965559,0.4825840642384085
SCH_010,CLS_0089,P000635,0.44701825351235375,0.6993748223865941,0.42016707779587853
SCH_010,CLS_0104,P006271,0.39680068798440626,0.6791676705932043,0.393988081040603
SCH_010,CLS_0104,P003489,0.08226702878707912,0.3180559571947295,0.09427309846737437
SCH_010,CLS_0104,P001202,0.434909487428203,0.6900151363591717,0.39303232251076675
SCH_010,CLS_0239,P005803,0.14019034616243004,0.38543311051983115,0.13859727255525658
SCH_010,CLS_0239,P000173,0.5136022972643554,0.7429244262016901,0.4872904838134018
SCH_010,CLS_0033,P000304,0.39243590925261856,0.6760258371715941,0.3843197420074286
SCH_010,CLS_0033,P001728,0.4291220473458706,0.6901902983803738,0.4068026900168093
SCH_010,CLS_0011,P007144,0.0918568926597509,0.33696878342848213,0.09476936478233261
SCH_010,CLS_0011,P004802,0.5150030034944401,0.741771839770002,0.49463818617111943
SCH_010,CLS_0011,P004412,0.28052931461329317,0.5691000924659826,0.2786609577137426
SCH_010,CLS_0011,P001143,0.3669368560678359,0.6433119895338788,0.34650612581657314
SCH_010,CLS_0011,P005312,0.08833931771934123,0.3455704735773622,0.10525677427428375
SCH_010,CLS_0155,P003379,0.3551364973431877,0.6393750595325813,0.33752761805812564
SCH_010,CLS_0155,P006410,0.3965596761413122,0.6736694048343487,0.3833137545990371
SCH_010,CLS_0155,P000575,0.5632749196788188,0.7790912272557815,0.5466124018218141
SCH_010,CLS_0047,P004106,0.5176626819267055,0.7477708862067688,0.4953834386662634
SCH_010,CLS_0047,P005436,0.328864375491238,0.6052755150809859,0.3256744530700604
SCH_010,CLS_0047,P006695,0.5411128898830749,0.7715333249050279,0.5391867586661829
SCH_010,CLS_0201,P006721,0.5534489489543799,0.775043865365525,0.5409507579427781
SCH_010,CLS_0201,P004720,0.40347805069800713,0.6657689937550986,0.37152359728747275
SCH_010,CLS_0201,P005644,0.29215133143245836,0.5716774190546478,0.2748812425757579
SCH_010,CLS_0100,P003907,0.39433114491889204,0.6701825093668439,0.38232820213434976
SCH_010,CLS_0100,P002477,0.2655895866300687,0.5530939501676893,0.25015125982893105
SCH_010,CLS_0100,P005560,0.20653620670862807,0.5053383769956469,0.20998784910695165
SCH_010,CLS_0100,P006159,0.5268117580278395,0.7639392351504536,0.5231227658888402
SCH_010,CLS_0169,P001383,0.3355114763102189,0.6139742903909023,0.3307526300559889
SCH_010,CLS_0169,P005527,0.6192394596483789,0.8094071141660631,0.5962192391071024
SCH_010,CLS_0125,P001629,0.6048712430200128,0.8129341823420376,0.599356418635477
SCH_010,CLS_0125,P006365,0.4150556431898264,0.6910101563491616,0.4115316352023958
SCH_010,CLS_0125,P007090,0.7183629692521082,0.8676442571052392,0.7082828144614042
SCH_010,CLS_0241,P006510,0.525891198265414,0.7704035993269456,0.5238982860095407
SCH_010,CLS_0159,P007558,0.4568665940463208,0.7183839022823179,0.45886452222426827
SCH_010,CLS_0159,P000749,0.40667487010272924,0.6756137169169147,0.3924362183655827
SCH_010,CLS_0046,P004003,0.4772324791311744,0.7401535350870575,0.4834493822725309
SCH_010,CLS_0046,P007732,0.7144683614701632,0.8678962019723703,0.7060122856826085
SCH_010,CLS_0046,P000442,0.16893456960107794,0.4583541817978361,0.1720712890236313
SCH_010,CLS_0013,P000725,0.38597134244524484,0.6573498415262102,0.3792382532996633
SCH_010,CLS_0013,P003460,0.3238689580904313,0.6033527786647758,0.31170260466619926
SCH_010,CLS_0013,P001756,0.43688260534247647,0.7057141360019805,0.43108610676542
SCH_010,CLS_0141,P003244,0.39865943957158023,0.673133487214949,0.38828834325135353
SCH_010,CLS_0141,P001526,0.648427587607755,0.8330570267534232,0.640155497318233
SCH_010,CLS_0141,P004136,0.7465905188895804,0.8814749882491842,0.7438259460839973
SCH_010,CLS_0141,P000314,0.40288222270216884,0.6704494490607814,0.38593251664632744
SCH_010,CLS_0136,P004188,0.5525464263811198,0.7765506761978357,0.5428312172888748
SCH_010,CLS_0136,P000226,0.5298572733172516,0.7654352561729472,0.5290056620908419
SCH_010,CLS_0160,P002847,0.4296220647064439,0.6934506003440645,0.41208160621221884
SCH_010,CLS_0160,P003570,0.4949282777549898,0.7374161950076215,0.4802453074871324
SCH_010,CLS_0203,P005064,0.32728823684105185,0.6073925845192472,0.30504533065130596
SCH_010,CLS_0115,P003022,0.2840326751965909,0.5678022988010478,0.2683650349511287
SCH_010,CLS_0115,P005853,0.4371580332891502,0.6987006614437656,0.4256725465278615
SCH_010,CLS_0115,P001100,0.20001131722050852,0.4988203871540768,0.20473631268328035
SCH_010,CLS_0115,P003067,0.28403361318505427,0.5706290573387549,0.28945689066198926
SCH_010,CLS_0115,P002474,0.0785078876134547,0.32204333157308573,0.0787302262217247
SCH_010,CLS_0115,P002124,0.32815772444095936,0.6097288952944404,0.3127628559808471
SCH_010,CLS_0115,P007580,0.035944638039981595,0.2287413529503787,0.04543999948132833
SCH_010,CLS_0242,P005638,0.17582216095864905,0.45465213267830734,0.16938542605295326
SCH_010,CLS_0242,P002280,0.3843273204419882,0.6594146625502031,0.3655846775284555
SCH_010,CLS_0242,P001596,0.3898557308990227,0.6792931236781146,0.3770419154395695
SCH_010,CLS_0242,P004152,0.16235635176698573,0.4390180722742967,0.16497651751086015
SCH_010,CLS_0242,P001243,0.24782671689484806,0.5280733898193962,0.23554884431316833
SCH_010,CLS_0242,P002427,0.34130830638203075,0.6135499617990472,0.32234986737586524
SCH_010,CLS_0242,P006666,0.39935501364849624,0.6674542320043014,0.3651210660546435
SCH_010,CLS_0242,P004290,0.1564589190542658,0.40608766210903,0.14595447312097945
SCH_010,CLS_0242,P005458,0.44272971288947977,0.6982754334168706,0.425214562571605
SCH_010,CLS_0242,P002329,0.3046882998382765,0.5985719122472049,0.2829601811215684
SCH_010,CLS_0242,P004590,0.4311762031629991,0.6865522281823042,0.40902005765081634
SCH_010,CLS_0242,P007500,0.16704337549745105,0.45621541942752464,0.17715467018047382
SCH_010,CLS_0242,P003903,0.2069550439778318,0.4820695097805812,0.182770565043099
SCH_010,CLS_0242,P001212,0.19586411909182697,0.4832430089143161,0.1926536538868656
SCH_010,CLS_0079,P003609,0.11604431623337898,0.38077118260589965,0.11326242973683313
SCH_010,CLS_0079,P004326,0.24857103971832423,0.5356141939678023,0.227187876700052
SCH_010,CLS_0079,P002029,0.32977555898381755,0.6145996318231571,0.30166587820223467
SCH_010,CLS_0079,P006042,0.10164863695110163,0.3670955197480592,0.10215584069455241
SCH_010,CLS_0079,P000890,0.3037789013260594,0.5886839822866631,0.28863238685920845
SCH_010,CLS_0079,P006061,0.25593071087472036,0.5352310159565705,0.23848344240922378
SCH_010,CLS_0079,P002332,0.17061297168768355,0.46865234356716984,0.1725766293431942
SCH_010,CLS_0079,P004447,0.385618140766487,0.6570387929421777,0.3595525203225773
SCH_010,CLS_0079,P007393,0.3321135289439702,0.6176657563152615,0.31693041839014763
SCH_010,CLS_0079,P005899,0.14885704677957592,0.4278841844304952,0.14769104261667731
SCH_010,CLS_0178,P004416,0.491159129395636,0.7334350918583461,0.47347372290796025
SCH_010,CLS_0178,P007519,0.6129294518604541,0.8123619170680825,0.5926053641533893
SCH_010,CLS_0178,P000021,0.33612530717079736,0.6175310586246883,0.31632161896338207
SCH_010,CLS_0178,P000816,0.47284420140237476,0.7324758931602611,0.4775476827753824
SCH_010,CLS_0178,P006922,0.4447951133020401,0.706710483740488,0.4432034716851928
SCH_010,CLS_0178,P002423,0.49991498472588897,0.7374463948659928,0.4747728876536794
SCH_010,CLS_0178,P005066,0.4917092106312222,0.7347110498959333,0.47342685669457996
SCH_010,CLS_0022,P001831,0.45611794235477393,0.7183219259260034,0.4476435019271284
SCH_010,CLS_0022,P001854,0.4834150665007496,0.7446563443660383,0.4919529867580408
SCH_010,CLS_0022,P000907,0.1677248609534309,0.45788539731054156,0.16651812871964275
SCH_010,CLS_0022,P007587,0.09149510596165375,0.32425910362294486,0.09540857940616365
SCH_010,CLS_0022,P006100,0.33677829614909816,0.6110522530627883,0.3080922169726753
SCH_010,CLS_0022,P003171,0.19026137388606773,0.4703752285019649,0.17542927561278324
SCH_010,CLS_0022,P005838,0.40806936023228263,0.6862493337420684,0.3953041459580134
SCH_010,CLS_0022,P007100,0.46391996312251677,0.7146038591441881,0.4434477730266261
SCH_010,CLS_0022,P004205,0.47039696332566033,0.7228349497342865,0.45747271342894336
SCH_010,CLS_0022,P004452,0.4520057388773637,0.7068581827380662,0.42497353947591093
SCH_010,CLS_0022,P004206,0.48816104080732864,0.7432144404876001,0.4809968002071731
SCH_010,CLS_0165,P001573,0.4694913883639814,0.7258231363191786,0.4489067136103685
SCH_010,CLS_0165,P001869,0.35020941402143335,0.6341248358035976,0.3426091034013054
SCH_010,CLS_0165,P003504,0.2696984514513846,0.5555475406611862,0.25527987136494984
SCH_010,CLS_0165,P000979,0.45644791361303005,0.7127684291148942,0.44033257199166465
SCH_010,CLS_0165,P005586,0.38277499359253775,0.6586301812575133,0.36447591303972604
SCH_010,CLS_0165,P001087,0.07008948205736096,0.30364698775343674,0.07194100690870713
SCH_010,CLS_0165,P002206,0.5556837367497255,0.7748388505336687,0.5398654531921859
SCH_010,CLS_0165,P000789,0.1552584517767452,0.4302346168702278,0.16030499553854727
SCH_010,CLS_0165,P000105,0.25590558991401713,0.5540827519384247,0.2630818231568951
SCH_010,CLS_0165,P000079,0.0824357497638423,0.331079961781361,0.08401402756406356
SCH_010,CLS_0209,P001843,0.5407158948706181,0.7722754541509381,0.534616386092736
SCH_010,CLS_0209,P004577,0.3617287974855765,0.650916939082931,0.36368842552827185
SCH_010,CLS_0209,P007693,0.46570911803630055,0.7290253950296325,0.46240689438929117
SCH_010,CLS_0209,P000722,0.5016952094768454,0.7443046012270699,0.48529140161293244
SCH_010,CLS_0209,P002860,0.19193273344280534,0.46830121505159555,0.1880638309512872
SCH_010,CLS_0209,P002129,0.5262895854756799,0.7670568809961916,0.5232301710788626
SCH_010,CLS_0209,P002733,0.07009084283380128,0.294055084840152,0.07546592547202043
SCH_010,CLS_0209,P004786,0.34953008438156696,0.6258693720588059,0.33502256941926
SCH_010,CLS_0209,P001549,0.1714259285436015,0.4490891879717933,0.15484127822686103
SCH_010,CLS_0209,P005184,0.2668132397203584,0.5546938035600253,0.24711956012832176
SCH_010,CLS_0209,P005093,0.2615957748965931,0.5425136050712019,0.24346055111986384
SCH_010,CLS_0135,P000601,0.5898847567262357,0.7931145984982205,0.5693106269297435
SCH_010,CLS_0135,P005739,0.39584381437571664,0.6701621241998101,0.3861451488727699
SCH_010,CLS_0135,P000102,0.34547320578295837,0.632451490003232,0.32354652776328124
SCH_010,CLS_0135,P001579,0.32718864825525945,0.6146883397061579,0.3196273773099264
SCH_010,CLS_0135,P004888,0.3671511574506758,0.6467845968269206,0.35052836371515234
SCH_010,CLS_0135,P006715,0.2961640945091881,0.5889354651267511,0.2813041219863928
SCH_010,CLS_0135,P001566,0.22690527571565802,0.5103587111773971,0.22079815438822703
SCH_010,CLS_0135,P001525,0.6370468817840476,0.8133752463148733,0.6106636190212033
SCH_010,CLS_0135,P004047,0.28435730633285783,0.5938689352361077,0.2796497659862118
SCH_010,CLS_0135,P001172,0.42301738316479287,0.687361810181635,0.4091029232510306
SCH_010,CLS_0135,P002119,0.3357915031853796,0.6234807853534869,0.3409373521500862
SCH_008,CLS_0176,P001896,0.023190025240138766,0.18779466053643376,0.033914353541810764
SCH_008,CLS_0176,P006829,0.07266951319142678,0.31535926835706296,0.07508535353232762
SCH_008,CLS_0176,P001403,0.03972885487768181,0.2562883488941151,0.0442848569999452
SCH_008,CLS_0176,P003616,0.1290551630522581,0.4024239077042315,0.1296365643980054
SCH_008,CLS_0206,P000096,0.07028230632189314,0.28318933554081155,0.07553685540269695
SCH_008,CLS_0206,P002076,0.04155836295584815,0.2443908644612295,0.04802088376769229
SCH_008,CLS_0206,P000906,0.09648752842917258,0.34917903113292365,0.09528426669734813
SCH_008,CLS_0206,P002437,0.0398881508335341,0.23229984965824102,0.05136231181997283
SCH_008,CLS_0206,P002535,0.10260987065282436,0.35904643123832675,0.1134864933146171
SCH_008,CLS_0206,P001231,0.04241888959134886,0.23995772813655963,0.05424466607818535
SCH_008,CLS_0206,P003230,0.05743276587356028,0.27263860580135396,0.06640252973985324
SCH_008,CLS_0206,P006805,0.06001271496452426,0.28087045213487477,0.06757075106309074
SCH_008,CLS_0005,P007224,0.20979368861596165,0.5068368570012175,0.23044391947333354
SCH_008,CLS_0005,P007239,0.11080285796917824,0.3620617025415893,0.12047526600139967
SCH_008,CLS_0005,P000251,0.037684443314200844,0.23505473344737518,0.043669040552822835
SCH_008,CLS_0005,P006004,0.013651707395149867,0.16540585577492276,0.01944795741686471
SCH_008,CLS_0005,P004684,0.03084529886178814,0.23082495475821493,0.03546222658879361
SCH_008,CLS_0005,P000464,0.051446578644200346,0.2629433795574402,0.05741162986759791
SCH_008,CLS_0005,P007006,0.10035951686199776,0.3793053647336158,0.1238901720310574
SCH_008,CLS_0005,P007416,0.03178073031499428,0.2182202516198843,0.0404839055936973
SCH_008,CLS_0005,P003375,0.11023713497796656,0.3931292436545995,0.12645384748946772
SCH_008,CLS_0005,P004771,0.0773946617326571,0.3114954452773311,0.08469020779186161
SCH_008,CLS_0217,P004058,0.15122954540674896,0.43440208772611844,0.14524456932118332
SCH_008,CLS_0217,P006181,0.05280801140686425,0.2748568184536871,0.05734161957882492
SCH_008,CLS_0217,P001786,0.039694002702300106,0.24465719623296892,0.04947260447850843
SCH_008,CLS_0217,P006001,0.06925952230783082,0.3198562140698821,0.06940109979723376
SCH_008,CLS_0217,P007238,0.050159591107407024,0.26214120607974856,0.060766516095215835
SCH_008,CLS_0217,P005612,0.05840380462145995,0.2755983122446124,0.07282080493835451
SCH_008,CLS_0180,P001052,0.0772923381326201,0.2992963334714109,0.08022288085378185
SCH_008,CLS_0180,P000310,0.03902756936882286,0.24085731007578928,0.04751067815903314
SCH_008,CLS_0180,P001615,0.0966411294260006,0.34731024751012085,0.1112096386131514
SCH_008,CLS_0180,P001659,0.03176005786287121,0.21677001324066367,0.04280697365009736
SCH_008,CLS_0180,P003293,0.11948101472062896,0.40148778273626373,0.12540666794173497
SCH_008,CLS_0180,P001265,0.04597907762628067,0.2656040612413507,0.05232182022185544
SCH_008,CLS_0180,P007308,0.05386555139616905,0.26950140993086297,0.06253997948482698
SCH_008,CLS_0180,P005999,0.06441492341224393,0.31569553039774545,0.08202676302739548
SCH_008,CLS_0180,P000660,0.07250771663669715,0.3135418876961763,0.07311392031481095
SCH_008,CLS_0008,P005587,0.058345774596023976,0.2831170005937328,0.060373139978320056
SCH_008,CLS_0008,P003274,0.0907076535937753,0.3561853577338873,0.10579885706117335
SCH_008,CLS_0008,P004644,0.04038697075477885,0.23124126646171966,0.048837849044297124
SCH_008,CLS_0008,P007277,0.11688457548417958,0.3923277485860716,0.13243022076553676
SCH_008,CLS_0008,P005390,0.04048259914487645,0.22940013054080705,0.04903837804483649
SCH_008,CLS_0226,P006875,0.07422075456094232,0.2960894890736082,0.08007816846922629
SCH_008,CLS_0226,P001180,0.05930024213422785,0.28699071152924277,0.07442732353868607
SCH_008,CLS_0226,P005972,0.029917512957000517,0.2119433171621795,0.03528833220654566
SCH_008,CLS_0226,P007357,0.0767765728625427,0.3187142285365851,0.08347391832327515
